country,region_id,authority_id,auth_name_e,old_park_id,new_park_id
England,E12000008,E07000065,Wealden,WEALD_888d949b3c9e,79665f12df14
England,E12000008,E07000065,Wealden,WEALD_8b15566a524d,9b8585d5e916
England,E12000008,E07000065,Wealden,WEALD_27426b535b29,91562f4f96d0
England,E12000008,E07000065,Wealden,WEALD_38ab1d74f003,3682d7df5ab9
England,E12000008,E07000065,Wealden,WEALD_b5efa451b4c7,8608d52209f6
England,E12000008,E07000065,Wealden,WEALD_be6e30225082,9d99546cc95b
England,E12000008,E07000065,Wealden,WEALD_2fbd50e8b2e0,61efead9267a
England,E12000008,E07000065,Wealden,WEALD_95901d0d390a,a000bc2a4595
England,E12000008,E07000065,Wealden,WEALD_09ce0e32ee03,0b139de9f6da
England,E12000008,E07000065,Wealden,WEALD_f42384c733ff,88ebf5ad455d
England,E12000008,E07000065,Wealden,WEALD_f7902ffd77a6,1dded793d740
England,E12000008,E07000065,Wealden,WEALD_7e46167ef962,6958428e087e
England,E12000008,E07000065,Wealden,WEALD_78562aad5ad8,6bf15d9c9b9b
England,E12000008,E07000065,Wealden,WEALD_2c4f7f34e8df,fe2de531d48b
England,E12000008,E07000065,Wealden,WEALD_b9125949c299,fc9ec77aa434
England,E12000008,E07000065,Wealden,WEALD_7787ce43805a,ccfa5cfcb5c9
England,E12000008,E07000065,Wealden,WEALD_e4f8dc208253;WEALD_52e589b205b3,1b451f479776
England,E12000008,E07000065,Wealden,WEALD_9e6a0163cdb2,246ec4cb8aac
England,E12000008,E07000065,Wealden,WEALD_5c53f6fb4b63;WEALD_dad4a6771e6d,da7c33a24c53
England,E12000008,E07000065,Wealden,WEALD_19bb8cc8eaab,d004e706ab93
England,E12000008,E07000065,Wealden,WEALD_7faa37b6285e;WEALD_c720ac18bbfe,42142b626144
England,E12000008,E07000065,Wealden,WEALD_e938ea82ab56;WEALD_39fc33274233,d9e125fca2f7
England,E12000008,E07000065,Wealden,WEALD_d75023c9361e;WEALD_201dddc43e04,75e1fdad4eb6
England,E12000008,E07000065,Wealden,WEALD_4f7eb664068d,c62b56ed4d5a
England,E12000008,E07000065,Wealden,WEALD_7594548882f6,42504cde41a6
England,E12000008,E07000065,Wealden,WEALD_6b584cc60deb;WEALD_30cbda686832,bf9d30aa4e68
England,E12000008,E07000065,Wealden,WEALD_7e1e1c1fd3de;WEALD_a9f88fe38fb5,cdba1faf98e5
England,E12000008,E07000065,Wealden,WEALD_6487baf1b343,bed18f9c4ea5
England,E12000008,E07000065,Wealden,WEALD_cd19a8b3e39b,12e5197dd2a4
England,E12000008,E07000065,Wealden,WEALD_66987d5b17bd,e0c622b59e30
England,E12000008,E07000065,Wealden,WEALD_b8e5c978c926;WEALD_750fccf9f1b9,fbb4a2f1acb3
England,E12000008,E07000065,Wealden,WEALD_f1cc6dbaeb94,8d2ceac5121e
England,E12000008,E07000065,Wealden,WEALD_198845ed7859,f4496e103f68
England,E12000008,E07000065,Wealden,WEALD_be20cc0b88d2,d8665f8f415c
England,E12000008,E07000065,Wealden,WEALD_1b372e60089f,72d092d5301a
England,E12000008,E07000065,Wealden,WEALD_2e2dfac7a7bf;WEALD_0df710a4596f,5413a16584ab
England,E12000008,E07000065,Wealden,WEALD_2ba68a39469d;WEALD_b011be186f4c;WEALD_63d7a026e121,06c9fb4df6b5
England,E12000008,E07000065,Wealden,WEALD_671b14b18a10,f6769f9e6628
England,E12000008,E07000065,Wealden,WEALD_a81e46cf04df;WEALD_2ffd15db5c2a,e9aef296fdcb
England,E12000008,E07000065,Wealden,WEALD_5745753b2110,2cd2c2ffc039
England,E12000008,E07000065,Wealden,WEALD_3c7f1b8b591a,88e948dbbb2c
